Date,Total Sales,Sector,Day,Month,Year
2022-02-11,447.69,Fitness,11,2,2022
2022-02-11,74.34,Nuoto,11,2,2022
2022-02-11,4936.8,Calcio,11,2,2022
2022-02-11,5774.32,Pesca,11,2,2022
2022-02-11,2357.82,Running,11,2,2022
2022-02-11,82.19,Snowboard,11,2,2022
2022-02-11,206.29,Trekking,11,2,2022
2022-02-11,540.33,Tennis,11,2,2022
2022-02-12,619.5,Padel,12,2,2022
2022-02-12,4516.36,Calcio,12,2,2022
2022-02-12,329.99,Casual,12,2,2022
2022-02-12,2017.26,Pesca,12,2,2022
2022-02-12,2333.45,Running,12,2,2022
2022-02-12,1234.87,Trekking,12,2,2022
2022-02-12,288.69,Volley,12,2,2022
2022-02-12,10187.02,Sci,12,2,2022
2022-02-13,40.89,Ciclismo,13,2,2022
2022-02-13,53.69,Nuoto,13,2,2022
2022-02-13,5323.16,Calcio,13,2,2022
2022-02-13,2331.18,Casual,13,2,2022
2022-02-13,2662.78,Pesca,13,2,2022
2022-02-13,164.79,Running,13,2,2022
2022-02-13,821.87,Snowboard,13,2,2022
2022-02-13,2264.56,Fitness,13,2,2022
2022-02-14,123.49,Bambino,14,2,2022
2022-02-14,2364.01,Calcio,14,2,2022
2022-02-14,1547.51,Casual,14,2,2022
2022-02-14,341.55,Fitness,14,2,2022
2022-02-14,646.35,Padel,14,2,2022
2022-02-14,4098.53,Pesca,14,2,2022
2022-02-14,1034.98,Sci,14,2,2022
2022-02-14,99.12,Tennis,14,2,2022
2022-02-14,1379.01,Trekking,14,2,2022
2022-02-14,2316.52,Snowboard,14,2,2022
2022-02-15,516.25,Trekking,15,2,2022
2022-02-15,1197.29,Running,15,2,2022
2022-02-15,2630.23,Pesca,15,2,2022
2022-02-15,235.0,Fitness,15,2,2022
2022-02-15,97.47,Ciclismo,15,2,2022
2022-02-15,1955.97,Calcio,15,2,2022
2022-02-15,2302.48,Sci,15,2,2022
2022-02-15,309.75,Casual,15,2,2022
2022-02-16,20.65,Nuoto,16,2,2022
2022-02-16,3822.93,Calcio,16,2,2022
2022-02-16,1139.47,Casual,16,2,2022
2022-02-16,868.13,Fitness,16,2,2022
2022-02-16,103.25,Ciclismo,16,2,2022
2022-02-16,4742.93,Pesca,16,2,2022
2022-02-16,949.9,Tennis,16,2,2022
2022-02-16,2684.46,Sci,16,2,2022
2022-02-16,309.75,Snowboard,16,2,2022
2022-02-16,1263.37,Running,16,2,2022
2022-02-17,4788.74,Calcio,17,2,2022
2022-02-17,2538.3,Casual,17,2,2022
2022-02-17,4018.78,Fitness,17,2,2022
2022-02-17,3249.03,Pesca,17,2,2022
2022-02-17,1032.5,Running,17,2,2022
2022-02-17,3374.21,Subacquea,17,2,2022
2022-02-17,949.49,Tennis,17,2,2022
2022-02-17,1734.15,Sci,17,2,2022
2022-02-18,619.5,Padel,18,2,2022
2022-02-18,1531.4,Calcio,18,2,2022
2022-02-18,3006.64,Casual,18,2,2022
2022-02-18,1036.22,Fitness,18,2,2022
2022-02-18,218.06,Running,18,2,2022
2022-02-18,371.66,Sci,18,2,2022
2022-02-18,342.79,Tennis,18,2,2022
2022-02-18,1651.79,Pesca,18,2,2022
2022-02-19,3613.34,Calcio,19,2,2022
2022-02-19,35.11,Ciclismo,19,2,2022
2022-02-19,617.44,Fitness,19,2,2022
2022-02-19,74.34,Nuoto,19,2,2022
2022-02-19,876.22,Pesca,19,2,2022
2022-02-19,821.87,Sci,19,2,2022
2022-02-19,408.87,Subacquea,19,2,2022
2022-02-20,986.86,Casual,20,2,2022
2022-02-20,619.5,Padel,20,2,2022
2022-02-20,721.1,Fitness,20,2,2022
2022-02-20,1238.59,Running,20,2,2022
2022-02-20,3056.16,Pesca,20,2,2022
2022-02-20,81.77,Sci,20,2,2022
2022-02-20,1364.97,Calcio,20,2,2022
2022-02-21,23.95,Arceria,21,2,2022
2022-02-21,1305.49,Bambino,21,2,2022
2022-02-21,585.63,Calcio,21,2,2022
2022-02-21,2610.16,Casual,21,2,2022
2022-02-21,641.6,Fitness,21,2,2022
2022-02-21,408.46,Nuoto,21,2,2022
2022-02-21,619.5,Padel,21,2,2022
2022-02-21,1145.0,Pesca,21,2,2022
2022-02-21,2799.73,Snowboard,21,2,2022
2022-02-21,3133.43,Trekking,21,2,2022
2022-02-21,536.07,Volley,21,2,2022
2022-02-21,26.39,Tennis,21,2,2022
2022-02-22,697.97,Snowboard,22,2,2022
2022-02-22,4950.59,Sci,22,2,2022
2022-02-22,3216.44,Pesca,22,2,2022
2022-02-22,168.92,Fitness,22,2,2022
2022-02-22,206.09,Casual,22,2,2022
2022-02-22,2002.43,Calcio,22,2,2022
2022-02-22,514.6,Bambino,22,2,2022
2022-02-22,1321.6,Trekking,22,2,2022
2022-02-22,46.26,Ciclismo,22,2,2022
2022-02-23,433.61,Casual,23,2,2022
2022-02-23,123.49,Basket,23,2,2022
2022-02-23,164.79,Nuoto,23,2,2022
2022-02-23,1451.28,Calcio,23,2,2022
2022-02-23,329.99,Fitness,23,2,2022
2022-02-23,6457.75,Pesca,23,2,2022
2022-02-23,669.06,Padel,23,2,2022
2022-02-23,985.83,Volley,23,2,2022
2022-02-23,516.25,Trekking,23,2,2022
2022-02-23,1486.8,Sci,23,2,2022
2022-02-23,82.19,Snowboard,23,2,2022
2022-02-24,209.8,Trekking,24,2,2022
2022-02-24,1652.0,Tennis,24,2,2022
2022-02-24,412.59,Sci,24,2,2022
2022-02-24,1338.12,Snowboard,24,2,2022
2022-02-24,3222.93,Pesca,24,2,2022
2022-02-24,619.5,Casual,24,2,2022
2022-02-24,1008.34,Calcio,24,2,2022
2022-02-24,866.47,Running,24,2,2022
2022-02-25,1919.21,Trekking,25,2,2022
2022-02-25,309.75,Snowboard,25,2,2022
2022-02-25,908.6,Running,25,2,2022
2022-02-25,1713.54,Calcio,25,2,2022
2022-02-25,536.9,Casual,25,2,2022
2022-02-25,637.67,Bambino,25,2,2022
2022-02-25,3157.72,Pesca,25,2,2022
2022-02-26,2198.81,Pesca,26,2,2022
2022-02-26,1564.86,Padel,26,2,2022
2022-02-26,1053.15,Calcio,26,2,2022
2022-02-26,932.97,Casual,26,2,2022
2022-02-26,810.51,Fitness,26,2,2022
2022-02-27,619.09,Bambino,27,2,2022
2022-02-27,433.24,Calcio,27,2,2022
2022-02-27,216.83,Fitness,27,2,2022
2022-02-27,3714.94,Pesca,27,2,2022
2022-02-27,2039.6,Casual,27,2,2022
2022-02-27,1032.09,Tennis,27,2,2022
2022-02-27,532.36,Trekking,27,2,2022
2022-02-27,484.45,Sci,27,2,2022
2022-02-27,1183.66,Running,27,2,2022
2022-02-28,97.88,Ciclismo,28,2,2022
2022-02-28,164.37,Mare,28,2,2022
2022-02-28,74.34,Bambino,28,2,2022
2022-02-28,119.77,Basket,28,2,2022
2022-02-28,1841.57,Calcio,28,2,2022
2022-02-28,554.54,Fitness,28,2,2022
2022-02-28,1114.69,Sci,28,2,2022
2022-02-28,619.5,Padel,28,2,2022
2022-02-28,2083.17,Pesca,28,2,2022
2022-02-28,1445.5,Running,28,2,2022
2022-02-28,1775.49,Trekking,28,2,2022
2022-02-28,326.27,Snowboard,28,2,2022
2022-03-01,3054.96,Calcio,1,3,2022
2022-03-01,1005.66,Fitness,1,3,2022
2022-03-01,2439.8,Casual,1,3,2022
2022-03-01,1280.3,Padel,1,3,2022
2022-03-01,218.06,Running,1,3,2022
2022-03-01,1011.44,Sci,1,3,2022
2022-03-01,288.69,Tennis,1,3,2022
2022-03-01,1693.18,Pesca,1,3,2022
2022-03-02,206.09,Bambino,2,3,2022
2022-03-02,49.56,Nuoto,2,3,2022
2022-03-02,619.5,Basket,2,3,2022
2022-03-02,697.97,Casual,2,3,2022
2022-03-02,371.29,Fitness,2,3,2022
2022-03-02,3250.35,Calcio,2,3,2022
2022-03-02,1768.76,Pesca,2,3,2022
2022-03-02,620.33,Sci,2,3,2022
2022-03-02,309.75,Snowboard,2,3,2022
2022-03-02,1371.16,Tennis,2,3,2022
2022-03-02,578.2,Running,2,3,2022
2022-03-02,1280.3,Padel,2,3,2022
2022-03-03,230.87,Arti marziali,3,3,2022
2022-03-03,5753.09,Sci,3,3,2022
2022-03-03,28.91,Tennis,3,3,2022
2022-03-03,619.46,Snowboard,3,3,2022
2022-03-03,743.4,Running,3,3,2022
2022-03-03,2798.49,Pesca,3,3,2022
2022-03-03,537.73,Fitness,3,3,2022
2022-03-03,1919.0,Casual,3,3,2022
2022-03-03,2679.13,Calcio,3,3,2022
2022-03-03,1280.3,Padel,3,3,2022
2022-03-04,1300.95,Sci,4,3,2022
2022-03-04,197.41,Trekking,4,3,2022
2022-03-04,743.4,Running,4,3,2022
2022-03-04,1819.18,Pesca,4,3,2022
2022-03-04,536.9,Casual,4,3,2022
2022-03-04,4253.07,Calcio,4,3,2022
2022-03-04,1416.59,Snowboard,4,3,2022
2022-03-04,90.45,Fitness,4,3,2022
2022-03-05,173.46,Nuoto,5,3,2022
2022-03-05,412.59,Tennis,5,3,2022
2022-03-05,494.77,Trekking,5,3,2022
2022-03-05,2209.55,Snowboard,5,3,2022
2022-03-05,928.63,Pesca,5,3,2022
2022-03-05,399.66,Fitness,5,3,2022
2022-03-05,1175.81,Casual,5,3,2022
2022-03-05,1621.85,Calcio,5,3,2022
2022-03-06,206.09,Trekking,6,3,2022
2022-03-06,329.99,Snowboard,6,3,2022
2022-03-06,903.23,Sci,6,3,2022
2022-03-06,702.1,Running,6,3,2022
2022-03-06,256.06,Fitness,6,3,2022
2022-03-06,2440.21,Calcio,6,3,2022
2022-03-06,4221.98,Pesca,6,3,2022
2022-03-07,2076.56,Calcio,7,3,2022
2022-03-07,1810.59,Casual,7,3,2022
2022-03-07,150.33,Fitness,7,3,2022
2022-03-07,578.2,Running,7,3,2022
2022-03-07,4693.17,Pesca,7,3,2022
2022-03-07,2325.19,Snowboard,7,3,2022
2022-03-07,866.89,Tennis,7,3,2022
2022-03-07,1308.8,Padel,7,3,2022
2022-03-07,24.37,Sci,7,3,2022
2022-03-08,1280.3,Padel,8,3,2022
2022-03-08,1735.63,Calcio,8,3,2022
2022-03-08,1498.78,Casual,8,3,2022
2022-03-08,811.13,Fitness,8,3,2022
2022-03-08,2891.0,Snowboard,8,3,2022
2022-03-08,2864.94,Pesca,8,3,2022
2022-03-08,103.25,Running,8,3,2022
2022-03-08,536.9,Trekking,8,3,2022
2022-03-09,863.17,Padel,9,3,2022
2022-03-09,148.27,Mare,9,3,2022
2022-03-09,28.91,Nuoto,9,3,2022
2022-03-09,2923.21,Calcio,9,3,2022
2022-03-09,144.55,Fitness,9,3,2022
2022-03-09,326.27,Snowboard,9,3,2022
2022-03-09,479.86,Tennis,9,3,2022
2022-03-09,103.25,Running,9,3,2022
2022-03-09,2980.37,Sci,9,3,2022
2022-03-09,2715.39,Pesca,9,3,2022
2022-03-10,577.37,Fitness,10,3,2022
2022-03-10,22.72,Tennis,10,3,2022
2022-03-10,12.35,Ping-pong,10,3,2022
2022-03-10,1924.21,Pesca,10,3,2022
2022-03-10,619.5,Padel,10,3,2022
2022-03-10,1886.17,Trekking,10,3,2022
2022-03-10,40.89,Casual,10,3,2022
2022-03-10,2107.54,Calcio,10,3,2022
2022-03-10,128.03,Arti marziali,10,3,2022
2022-03-11,887.54,Calcio,11,3,2022
2022-03-11,329.99,Casual,11,3,2022
2022-03-11,82.19,Mare,11,3,2022
2022-03-11,90.45,Fitness,11,3,2022
2022-03-11,161.07,Snowboard,11,3,2022
2022-03-11,1749.06,Pesca,11,3,2022
2022-03-11,743.4,Running,11,3,2022
2022-03-11,202.37,Sci,11,3,2022
2022-03-11,260.19,Nuoto,11,3,2022
2022-03-12,1389.95,Pesca,12,3,2022
2022-03-12,1462.02,Snowboard,12,3,2022
2022-03-12,33.04,Tennis,12,3,2022
2022-03-12,1556.18,Padel,12,3,2022
2022-03-12,1920.0,Sci,12,3,2022
2022-03-12,461.32,Fitness,12,3,2022
2022-03-12,1232.39,Casual,12,3,2022
2022-03-12,1307.97,Calcio,12,3,2022
2022-03-12,94.99,Nuoto,12,3,2022
2022-03-13,784.25,Sci,13,3,2022
2022-03-13,1805.39,Pesca,13,3,2022
2022-03-13,412.79,Casual,13,3,2022
2022-03-13,883.41,Calcio,13,3,2022
2022-03-13,952.58,Fitness,13,3,2022
2022-03-14,578.2,Running,14,3,2022
2022-03-14,2019.16,Padel,14,3,2022
2022-03-14,131.33,Fitness,14,3,2022
2022-03-14,2376.77,Pesca,14,3,2022
2022-03-14,453.47,Casual,14,3,2022
2022-03-14,3608.55,Calcio,14,3,2022
2022-03-14,68.15,Danza,14,3,2022
2022-03-15,356.01,Fitness,15,3,2022
2022-03-15,1116.79,Padel,15,3,2022
2022-03-15,3290.37,Calcio,15,3,2022
2022-03-15,1609.46,Casual,15,3,2022
2022-03-15,53.69,Nuoto,15,3,2022
2022-03-15,866.89,Sci,15,3,2022
2022-03-15,961.88,Running,15,3,2022
2022-03-15,22.72,Tennis,15,3,2022
2022-03-15,247.39,Trekking,15,3,2022
2022-03-15,3411.01,Pesca,15,3,2022
2022-03-16,2023.7,Snowboard,16,3,2022
2022-03-16,2928.17,Sci,16,3,2022
2022-03-16,2785.02,Pesca,16,3,2022
2022-03-16,619.5,Padel,16,3,2022
2022-03-16,32.63,Ciclismo,16,3,2022
2022-03-16,668.65,Casual,16,3,2022
2022-03-16,1010.61,Calcio,16,3,2022
2022-03-16,222.61,Mare,16,3,2022
2022-03-17,55.76,Tennis,17,3,2022
2022-03-17,2492.21,Pesca,17,3,2022
2022-03-17,315.95,Padel,17,3,2022
2022-03-17,90.45,Mare,17,3,2022
2022-03-17,288.69,Bambino,17,3,2022
2022-03-17,164.79,Casual,17,3,2022
2022-03-17,1961.13,Calcio,17,3,2022
2022-03-17,90.45,Fitness,17,3,2022
2022-03-18,573.66,Casual,18,3,2022
2022-03-18,61.95,Bambino,18,3,2022
2022-03-18,4928.74,Calcio,18,3,2022
2022-03-18,2139.34,Padel,18,3,2022
2022-03-18,28.91,Nuoto,18,3,2022
2022-03-18,2473.87,Sci,18,3,2022
2022-03-18,3801.0,Pesca,18,3,2022
2022-03-18,247.39,Running,18,3,2022
2022-03-18,329.99,Snowboard,18,3,2022
2022-03-18,449.34,Trekking,18,3,2022
2022-03-18,57.82,Ciclismo,18,3,2022
2022-03-19,386.57,Calcio,19,3,2022
2022-03-19,146.2,Fitness,19,3,2022
2022-03-19,1554.45,Pesca,19,3,2022
2022-03-19,3510.5,Sci,19,3,2022
2022-03-20,53.69,Nuoto,20,3,2022
2022-03-20,1011.23,Casual,20,3,2022
2022-03-20,153.22,Ciclismo,20,3,2022
2022-03-20,1667.69,Calcio,20,3,2022
2022-03-20,22.72,Tennis,20,3,2022
2022-03-20,536.07,Trekking,20,3,2022
2022-03-20,329.99,Running,20,3,2022
2022-03-20,1815.59,Pesca,20,3,2022
2022-03-21,435.3,Tennis,21,3,2022
2022-03-21,970.55,Running,21,3,2022
2022-03-21,2121.79,Pesca,21,3,2022
2022-03-21,350.64,Trekking,21,3,2022
2022-03-21,446.87,Fitness,21,3,2022
2022-03-21,681.04,Casual,21,3,2022
2022-03-21,2337.58,Calcio,21,3,2022
2022-03-21,2882.74,Padel,21,3,2022
2022-03-22,131.29,Tennis,22,3,2022
2022-03-22,743.4,Trekking,22,3,2022
2022-03-22,3222.89,Pesca,22,3,2022
2022-03-22,3265.18,Calcio,22,3,2022
2022-03-22,223.43,Ciclismo,22,3,2022
2022-03-22,309.75,Casual,22,3,2022
2022-03-22,428.28,Fitness,22,3,2022
2022-03-23,2167.01,Calcio,23,3,2022
2022-03-23,28.91,Ciclismo,23,3,2022
2022-03-23,779.74,Fitness,23,3,2022
2022-03-23,3278.23,Pesca,23,3,2022
2022-03-23,206.09,Casual,23,3,2022
2022-03-23,4538.87,Snowboard,23,3,2022
2022-03-23,412.59,Tennis,23,3,2022
2022-03-23,3588.97,Sci,23,3,2022
2022-03-23,289.1,Padel,23,3,2022
2022-03-24,990.79,Calcio,24,3,2022
2022-03-24,1960.51,Casual,24,3,2022
2022-03-24,632.8,Fitness,24,3,2022
2022-03-24,619.5,Padel,24,3,2022
2022-03-24,2117.16,Pesca,24,3,2022
2022-03-24,2102.17,Sci,24,3,2022
2022-03-25,90.45,Fitness,25,3,2022
2022-03-25,1348.03,Calcio,25,3,2022
2022-03-25,701.27,Casual,25,3,2022
2022-03-25,20.24,Freccette,25,3,2022
2022-03-25,20.65,Padel,25,3,2022
2022-03-25,2971.04,Pesca,25,3,2022
2022-03-25,5691.14,Sci,25,3,2022
2022-03-25,74.34,Subacquea,25,3,2022
2022-03-25,1506.62,Tennis,25,3,2022
2022-03-26,2778.25,Calcio,26,3,2022
2022-03-26,697.56,Casual,26,3,2022
2022-03-26,401.44,Fitness,26,3,2022
2022-03-26,329.57,Nuoto,26,3,2022
2022-03-26,1843.51,Pesca,26,3,2022
2022-03-26,3095.85,Sci,26,3,2022
2022-03-27,115.23,Mare,27,3,2022
2022-03-27,2518.27,Calcio,27,3,2022
2022-03-27,1560.93,Casual,27,3,2022
2022-03-27,40.89,Ciclismo,27,3,2022
2022-03-27,767.77,Trekking,27,3,2022
2022-03-27,743.4,Padel,27,3,2022
2022-03-27,1680.95,Pesca,27,3,2022
2022-03-27,28.91,Tennis,27,3,2022
2022-03-27,337.83,Fitness,27,3,2022
2022-03-28,2221.11,Casual,28,3,2022
2022-03-28,1193.16,Fitness,28,3,2022
2022-03-28,28.91,Ciclismo,28,3,2022
2022-03-28,3716.59,Calcio,28,3,2022
2022-03-28,5363.26,Pesca,28,3,2022
2022-03-28,1486.8,Sci,28,3,2022
2022-03-28,33.04,Tennis,28,3,2022
2022-03-28,1238.79,Padel,28,3,2022
2022-03-29,785.4,Fitness,29,3,2022
2022-03-29,329.57,Bambino,29,3,2022
2022-03-29,1957.62,Casual,29,3,2022
2022-03-29,46.26,Ciclismo,29,3,2022
2022-03-29,614.13,Calcio,29,3,2022
2022-03-29,325.44,Trekking,29,3,2022
2022-03-29,536.9,Running,29,3,2022
2022-03-29,536.9,Sci,29,3,2022
2022-03-29,987.07,Tennis,29,3,2022
2022-03-29,2268.24,Pesca,29,3,2022
2022-03-29,20.65,Padel,29,3,2022
2022-03-30,326.27,Bambino,30,3,2022
2022-03-30,119.77,Basket,30,3,2022
2022-03-30,16.52,Nuoto,30,3,2022
2022-03-30,2539.12,Casual,30,3,2022
2022-03-30,1842.81,Calcio,30,3,2022
2022-03-30,904.06,Snowboard,30,3,2022
2022-03-30,26.39,Tennis,30,3,2022
2022-03-30,2394.57,Padel,30,3,2022
2022-03-30,1128.98,Pesca,30,3,2022
2022-03-30,3295.74,Fitness,30,3,2022
2022-03-31,1996.77,Pesca,31,3,2022
2022-03-31,1279.89,Trekking,31,3,2022
2022-03-31,1280.3,Padel,31,3,2022
2022-03-31,2102.17,Sci,31,3,2022
2022-03-31,1866.55,Casual,31,3,2022
2022-03-31,90.45,Fitness,31,3,2022
2022-03-31,4593.8,Calcio,31,3,2022
2022-04-01,1184.9,Calcio,1,4,2022
2022-04-01,3365.08,Casual,1,4,2022
2022-04-01,27.67,Ciclismo,1,4,2022
2022-04-01,247.39,Bambino,1,4,2022
2022-04-01,766.94,Fitness,1,4,2022
2022-04-01,2540.12,Pesca,1,4,2022
2022-04-01,268.45,Running,1,4,2022
2022-04-01,970.55,Snowboard,1,4,2022
2022-04-01,619.5,Padel,1,4,2022
2022-04-02,1386.4,Pesca,2,4,2022
2022-04-02,288.69,Tennis,2,4,2022
2022-04-02,358.9,Fitness,2,4,2022
2022-04-02,164.79,Trekking,2,4,2022
2022-04-02,1218.14,Calcio,2,4,2022
2022-04-02,123.49,Bambino,2,4,2022
2022-04-02,1626.39,Casual,2,4,2022
2022-04-03,2232.51,Pesca,3,4,2022
2022-04-03,330.4,Snowboard,3,4,2022
2022-04-03,371.29,Running,3,4,2022
2022-04-03,164.79,Nuoto,3,4,2022
2022-04-03,392.35,Tennis,3,4,2022
2022-04-03,548.05,Fitness,3,4,2022
2022-04-03,669.06,Casual,3,4,2022
2022-04-03,246.97,Calcio,3,4,2022
2022-04-03,408.87,Mare,3,4,2022
2022-04-04,412.17,Trekking,4,4,2022
2022-04-04,16.31,Tennis,4,4,2022
2022-04-04,326.27,Sci,4,4,2022
2022-04-04,743.4,Running,4,4,2022
2022-04-04,1233.22,Fitness,4,4,2022
2022-04-04,619.5,Padel,4,4,2022
2022-04-04,1527.27,Casual,4,4,2022
2022-04-04,536.07,Calcio,4,4,2022
2022-04-04,2494.48,Pesca,4,4,2022
2022-04-05,144.55,Snowboard,5,4,2022
2022-04-05,3588.97,Sci,5,4,2022
2022-04-05,4689.86,Pesca,5,4,2022
2022-04-05,453.85,Casual,5,4,2022
2022-04-05,1854.37,Calcio,5,4,2022
2022-04-05,26.39,Tennis,5,4,2022
2022-04-05,132.86,Fitness,5,4,2022
2022-04-06,881.8,Pesca,6,4,2022
2022-04-06,975.51,Fitness,6,4,2022
2022-04-06,896.21,Trekking,6,4,2022
2022-04-06,222.19,Sci,6,4,2022
2022-04-06,81.77,Padel,6,4,2022
2022-04-06,144.55,Casual,6,4,2022
2022-04-06,1493.41,Calcio,6,4,2022
2022-04-06,123.49,Bambino,6,4,2022
2022-04-06,412.17,Mare,6,4,2022
2022-04-07,164.79,Padel,7,4,2022
2022-04-07,2786.72,Pesca,7,4,2022
2022-04-07,180.89,Fitness,7,4,2022
2022-04-07,26.39,Tennis,7,4,2022
2022-04-07,2431.95,Calcio,7,4,2022
2022-04-07,413.0,Buoni / acconti,7,4,2022
2022-04-07,144.55,Snowboard,7,4,2022
2022-04-07,2575.06,Casual,7,4,2022
2022-04-08,43.61,Tennis,8,4,2022
2022-04-08,578.2,Running,8,4,2022
2022-04-08,8.22,Ping-pong,8,4,2022
2022-04-08,102.42,Padel,8,4,2022
2022-04-08,138.77,Calcio,8,4,2022
2022-04-08,4258.28,Pesca,8,4,2022
2022-04-09,367.16,Casual,9,4,2022
2022-04-09,1940.07,Calcio,9,4,2022
2022-04-09,21.81,Tennis,9,4,2022
2022-04-09,94.95,Bambino,9,4,2022
2022-04-09,2091.02,Pesca,9,4,2022
2022-04-09,102.42,Padel,9,4,2022
2022-04-09,509.64,Fitness,9,4,2022
2022-04-10,82.19,Fitness,10,4,2022
2022-04-10,1898.97,Calcio,10,4,2022
2022-04-10,1131.21,Casual,10,4,2022
2022-04-10,51.21,Ciclismo,10,4,2022
2022-04-10,24.37,Baseball,10,4,2022
2022-04-10,2102.17,Sci,10,4,2022
2022-04-10,21.81,Tennis,10,4,2022
2022-04-10,1911.65,Pesca,10,4,2022
2022-04-10,858.42,Trekking,10,4,2022
2022-04-10,20.65,Padel,10,4,2022
2022-04-11,415.07,Fitness,11,4,2022
2022-04-11,1186.14,Calcio,11,4,2022
2022-04-11,536.07,Casual,11,4,2022
2022-04-11,371.29,Ciclismo,11,4,2022
2022-04-11,578.2,Running,11,4,2022
2022-04-11,2289.14,Pesca,11,4,2022
2022-04-11,3588.97,Sci,11,4,2022
2022-04-11,21.81,Tennis,11,4,2022
2022-04-11,641.8,Mare,11,4,2022
2022-04-12,1259.65,Padel,12,4,2022
2022-04-12,1239.0,Calcio,12,4,2022
2022-04-12,164.79,Ciclismo,12,4,2022
2022-04-12,2126.33,Pesca,12,4,2022
2022-04-13,28.91,Ciclismo,13,4,2022
2022-04-13,69.8,Baseball,13,4,2022
2022-04-13,1630.11,Casual,13,4,2022
2022-04-13,1307.15,Calcio,13,4,2022
2022-04-13,3675.49,Pesca,13,4,2022
2022-04-13,218.06,Running,13,4,2022
2022-04-13,43.61,Tennis,13,4,2022
2022-04-13,53.28,Padel,13,4,2022
2022-04-14,230.66,Trekking,14,4,2022
2022-04-14,993.51,Tennis,14,4,2022
2022-04-14,2623.5,Pesca,14,4,2022
2022-04-14,329.99,Running,14,4,2022
2022-04-14,90.45,Fitness,14,4,2022
2022-04-14,1218.35,Casual,14,4,2022
2022-04-14,239.54,Calcio,14,4,2022
2022-04-14,81.77,Padel,14,4,2022
2022-04-15,21.81,Tennis,15,4,2022
2022-04-15,1422.37,Padel,15,4,2022
2022-04-15,70.21,Nuoto,15,4,2022
2022-04-15,392.35,Fitness,15,4,2022
2022-04-15,1015.57,Calcio,15,4,2022
2022-04-15,164.79,Bambino,15,4,2022
2022-04-15,1090.32,Casual,15,4,2022
2022-04-15,2292.27,Pesca,15,4,2022
2022-04-16,218.06,Running,16,4,2022
2022-04-16,1456.03,Pesca,16,4,2022
2022-04-16,439.02,Fitness,16,4,2022
2022-04-16,20.65,Padel,16,4,2022
2022-04-16,1172.51,Casual,16,4,2022
2022-04-16,775.41,Calcio,16,4,2022
2022-04-16,66.91,Ciclismo,16,4,2022
2022-04-17,1786.31,Pesca,17,4,2022
2022-04-17,412.59,Trekking,17,4,2022
2022-04-17,156.53,Mare,17,4,2022
2022-04-17,123.49,Casual,17,4,2022
2022-04-17,1180.35,Calcio,17,4,2022
2022-04-17,59.89,Fitness,17,4,2022
2022-04-18,115.64,Fitness,18,4,2022
2022-04-18,640.15,Running,18,4,2022
2022-04-18,2624.53,Pesca,18,4,2022
2022-04-18,28.5,Padel,18,4,2022
2022-04-18,541.03,Basket,18,4,2022
2022-04-18,844.59,Casual,18,4,2022
2022-04-18,1145.66,Calcio,18,4,2022
2022-04-18,74.34,Mare,18,4,2022
2022-04-19,1585.92,Casual,19,4,2022
2022-04-19,164.79,Fitness,19,4,2022
2022-04-19,3013.87,Calcio,19,4,2022
2022-04-19,474.12,Trekking,19,4,2022
2022-04-19,1445.5,Tennis,19,4,2022
2022-04-19,408.87,Mare,19,4,2022
2022-04-19,164.79,Running,19,4,2022
2022-04-19,2787.58,Pesca,19,4,2022
2022-04-19,51.21,Ciclismo,19,4,2022
2022-04-20,3032.49,Pesca,20,4,2022
2022-04-20,640.15,Running,20,4,2022
2022-04-20,619.5,Padel,20,4,2022
2022-04-20,499.32,Tennis,20,4,2022
2022-04-20,1709.82,Casual,20,4,2022
2022-04-20,784.29,Calcio,20,4,2022
2022-04-20,144.55,Bambino,20,4,2022
2022-04-20,675.67,Fitness,20,4,2022
2022-04-20,61.54,Trekking,20,4,2022
2022-04-21,1940.69,Casual,21,4,2022
2022-04-21,2766.27,Calcio,21,4,2022
2022-04-21,404.74,Bambino,21,4,2022
2022-04-21,886.26,Pesca,21,4,2022
2022-04-21,899.51,Tennis,21,4,2022
2022-04-21,201.96,Fitness,21,4,2022
2022-04-22,2456.11,Calcio,22,4,2022
2022-04-22,202.37,Casual,22,4,2022
2022-04-22,442.74,Fitness,22,4,2022
2022-04-22,61.95,Nuoto,22,4,2022
2022-04-22,1583.24,Pesca,22,4,2022
2022-04-22,227.15,Tennis,22,4,2022
2022-04-23,949.9,Padel,23,4,2022
2022-04-23,1011.44,Fitness,23,4,2022
2022-04-23,5971.53,Pesca,23,4,2022
2022-04-23,288.69,Calcio,23,4,2022
2022-04-23,1002.35,Casual,23,4,2022
2022-04-24,103.25,Volley,24,4,2022
2022-04-24,350.64,Trekking,24,4,2022
2022-04-24,5125.08,Pesca,24,4,2022
2022-04-24,1833.31,Casual,24,4,2022
2022-04-24,1320.77,Calcio,24,4,2022
2022-04-24,190.81,Ciclismo,24,4,2022
2022-04-25,2156.4,Pesca,25,4,2022
2022-04-25,107.38,Nuoto,25,4,2022
2022-04-25,379.13,Fitness,25,4,2022
2022-04-25,2386.31,Padel,25,4,2022
2022-04-25,1794.69,Casual,25,4,2022
2022-04-25,555.49,Calcio,25,4,2022
2022-04-25,358.07,Ciclismo,25,4,2022
2022-04-26,495.6,Running,26,4,2022
2022-04-26,329.99,Sci,26,4,2022
2022-04-26,1155.78,Trekking,26,4,2022
